,series,trial,intensity,rating,fired,tolerance,threshold
0,0,0,10,14,1,50,10
1,0,1,20,27,1,50,10
2,0,2,30,35,1,50,10
3,0,3,40,61,1,50,10
4,0,4,50,89,1,50,10
5,1,0,10,15,1,50,10
6,1,1,20,25,1,50,10
7,1,2,30,41,1,50,10
8,1,3,40,64,1,50,10
9,1,4,50,84,1,50,10
10,2,0,10,10,1,50,10
11,2,1,20,23,1,50,10
12,2,2,30,42,1,50,10
13,2,3,40,64,1,50,10
14,2,4,50,91,1,50,10
