,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[  3.23898511  10.10620922  16.97343332  23.84065743  30.70788153
  37.57510564  44.44232975  51.30955385  58.17677796  65.04400206
  71.91122617  78.77845027  85.64567438  92.51289849  99.38012259
 106.2473467  113.1145708 ]","[-29.18073821  -9.32723501   7.11632181  20.95896906  32.77256706
  42.97277777  51.86898611  59.69622557  66.63624755  72.83181037
  78.39660392  83.42228996  87.98359069  92.14202914  95.94872031
  99.4464828  102.67145642]","[-24.2329658   -8.910574     5.36888091  18.60539893  30.79898007
  41.94962433  52.0573317   61.12210218  69.14393578  76.1228325
  82.05879233  86.95181528  90.80190134  93.60905052  95.37326282
  96.09453823  95.77287675]","[-34.67217572  -9.79838584   8.0335136   21.97096065  33.42787329
  43.16337087  51.63296669  59.13178276  65.86210288  71.96869889
  77.5587909   82.71402792  87.49803733  91.96137607  96.14488864
 100.08205037 103.80064329]",para,"[40.0, 90.0]","[3.5, 7.0]","[41.9496243252413, 90.80190134468312]"
sse,2205.9502456135924,1158.483321436408,928.9648620850863,1263.3636770813305,para,"[40.0, 90.0]","[3.5, 7.0]","[41.9496243252413, 90.80190134468312]"
params,[-10.4954631   13.73444821   0.        ],[  182.14921067 -1019.08230135     3.82223323],[-58.00656004  35.85946801  -2.08587377],[-2.07522915e+03  2.04055698e+03  2.98817573e-02],para,"[40.0, 90.0]","[3.5, 7.0]","[41.9496243252413, 90.80190134468312]"
stim_val,"[3.5, 7.5]","[3.5, 7.0]","[3.5, 7.0]","[3.5, 7.5]",para,"[40.0, 90.0]","[3.5, 7.0]","[41.9496243252413, 90.80190134468312]"
fitted_val,"[37.575105639486836, 92.51289848638237]","[42.97277777442508, 87.98359069204632]","[41.9496243252413, 90.80190134468312]","[43.16337086847716, 91.96137607280525]",para,"[40.0, 90.0]","[3.5, 7.0]","[41.9496243252413, 90.80190134468312]"
