,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[  0.87083693  11.21602266  21.56120839  31.90639413  42.25157986
  52.59676559  62.94195133  73.28713706  83.63232279  93.97750853
 104.32269426]","[ -2.33587602   9.58593684  21.14684825  32.36300189  43.24959269
  53.82093563  64.09052841  74.07110906  83.77470858  93.21269933
 102.39583952]","[6.24079689e-02 1.07858767e+01 2.14320301e+01 3.20008683e+01
 4.24923913e+01 5.29065989e+01 6.32434913e+01 7.35030685e+01
 8.36853304e+01 9.37902770e+01 1.03817908e+02]","[ -0.329529    10.66875507  21.44886836  32.06960353  42.56503292
  52.95739105  63.26232031  73.49141565  83.65360956  93.75599054
 103.80431786]",expo,"[40.0, 90.0]","[3.0, 5.5]","[42.565032920321386, 93.75599054399906]"
sse,2091.6352640329887,2098.9320542555065,2090.6227679638523,2090.307617218423,expo,"[40.0, 90.0]","[3.0, 5.5]","[42.565032920321386, 93.75599054399906]"
params,[-19.81953454  20.69037147   0.        ],[   773.37907761 -24848.81149703     31.03343107],[-21.61647523  21.83351371  -0.15463052],[-24.00296545  23.67343645   0.94106936],expo,"[40.0, 90.0]","[3.0, 5.5]","[42.565032920321386, 93.75599054399906]"
stim_val,"[3.0, 5.5]","[3.0, 5.5]","[3.0, 5.5]","[3.0, 5.5]",expo,"[40.0, 90.0]","[3.0, 5.5]","[42.565032920321386, 93.75599054399906]"
fitted_val,"[42.251579859250455, 93.9775085251511]","[43.24959269343924, 93.21269932855523]","[42.49239125402412, 93.79027704121638]","[42.565032920321386, 93.75599054399906]",expo,"[40.0, 90.0]","[3.0, 5.5]","[42.565032920321386, 93.75599054399906]"
