,series,trial,intensity,rating,fired,tolerance,threshold
0,0,0,10,0,1,60,20
1,0,1,20,9,1,60,20
2,0,2,30,26,1,60,20
3,0,3,40,44,1,60,20
4,0,4,50,55,1,60,20
5,0,5,60,69,1,60,20
6,1,0,10,0,1,60,20
7,1,1,20,9,1,60,20
8,1,2,30,31,1,60,20
9,1,3,40,52,1,60,20
10,1,4,50,59,1,60,20
11,1,5,60,67,1,60,20
12,2,0,10,0,1,60,20
13,2,1,20,6,1,60,20
14,2,2,30,18,1,60,20
15,2,3,40,38,1,60,20
16,2,4,50,43,1,60,20
17,2,5,60,58,1,60,20
