,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[13.06516306 22.73564918 32.40613529 42.07662141 51.74710752 61.41759364
 71.08807975 80.75856587 90.42905199]","[-48.48357949  -1.23537629  26.21086055  44.14708521  56.786194
  66.17286019  73.41940114  79.1828296   83.87618936]","[-1.95826963 14.31073213 29.0762799  42.33837368 54.09701348 64.35219928
 73.1039311  80.35220892 86.09703276]","[-3.60187461 14.63362296 29.65749845 42.44794842 53.59309413 63.4746031
 72.35445465 80.42038139 87.81157851]",hyper,"[40.0, 90.0]","[3.5, 6.0]","[44.14708520938373, 83.87618935505813]"
sse,4640.026505451501,4511.518484387238,4568.688812620059,4551.072439194431,hyper,"[40.0, 90.0]","[3.5, 6.0]","[44.14708520938373, 83.87618935505813]"
params,[-25.6167814   19.34097223   0.        ],[ 129.74003815 -247.02433748   -0.61396407],[-82.06881657  46.06908943  -3.00690798],[-1.98696789e+03  1.92777416e+03  4.10148869e-02],hyper,"[40.0, 90.0]","[3.5, 6.0]","[44.14708520938373, 83.87618935505813]"
stim_val,"[3.5, 6.0]","[3.5, 6.0]","[3.5, 6.0]","[3.5, 6.0]",hyper,"[40.0, 90.0]","[3.5, 6.0]","[44.14708520938373, 83.87618935505813]"
fitted_val,"[42.07662140692615, 90.42905198655889]","[44.14708520938373, 83.87618935505813]","[42.33837368429897, 86.09703275941403]","[42.447948416446025, 87.81157850641762]",hyper,"[40.0, 90.0]","[3.5, 6.0]","[44.14708520938373, 83.87618935505813]"
