,series,trial,intensity,rating,fired,tolerance,threshold
0,0,0,10,32,1,70,10
1,0,1,20,44,1,70,10
2,0,2,30,60,1,70,10
3,0,3,40,65,1,70,10
4,1,0,10,13,1,70,10
5,1,1,20,25,1,70,10
6,1,2,30,29,1,70,10
7,1,3,40,44,1,70,10
8,1,4,50,52,1,70,10
9,2,0,10,15,1,70,10
10,2,1,20,23,1,70,10
11,2,2,30,28,1,70,10
12,2,3,40,35,1,70,10
13,2,4,50,44,1,70,10
14,2,5,60,54,1,70,10
15,2,6,70,67,1,70,10
