,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[ 6.58722276 12.09854872 17.60987468 23.12120064 28.6325266  34.14385255
 39.65517851 45.16650447 50.67783043 56.18915639 61.70048234 67.2118083
 72.72313426]","[ 6.5495618  12.31235718 18.00801057 23.63768859 29.20253096 34.70365131
 40.14213792 45.51905442 50.8354405  56.09231256 61.29066438 66.43146773
 71.515673  ]","[27.68454759 22.73146535 19.68100272 18.5331597  19.28793628 21.94533247
 26.50534826 32.96798366 41.33323867 51.60111328 63.77160749 77.84472132
 93.82045475]","[ 22.45422175  22.47829628  22.57283718  22.83899153  23.45025027
  24.67432214  26.89585943  30.63991465  36.59604042  45.64296525
  58.87379203  77.62167604 103.48594635]",expo,"[40.0, 90.0]","[5.0, 6.5]","[36.5960404201697, 77.62167603908745]"
sse,4615.346378428562,4739.706584782896,2739.1627866160625,2349.8125651731434,expo,"[40.0, 90.0]","[5.0, 6.5]","[36.5960404201697, 77.62167603908745]"
params,[-4.43542915 11.02265192  0.        ],[   990.02800787 -83428.45835843     83.82998147],[ 43.29857087 -19.4192625    3.80523921],[2.24508754e+01 3.34639850e-03 5.18767664e+00],expo,"[40.0, 90.0]","[5.0, 6.5]","[36.5960404201697, 77.62167603908745]"
stim_val,"[4.0, 7.0]","[4.0, 7.0]","[5.0, 7.0]","[5.0, 6.5]",expo,"[40.0, 90.0]","[5.0, 6.5]","[36.5960404201697, 77.62167603908745]"
fitted_val,"[39.65517851174292, 72.72313426084334]","[40.142137919430866, 71.5156729971859]","[41.33323866577955, 93.82045474679087]","[36.5960404201697, 77.62167603908745]",expo,"[40.0, 90.0]","[5.0, 6.5]","[36.5960404201697, 77.62167603908745]"
