,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[  4.15358933   6.70305297   9.2525166   11.80198023  14.35144386
  16.90090749  19.45037112  21.99983475  24.54929838  27.09876201
  29.64822564  32.19768928  34.74715291  37.29661654  39.84608017
  42.3955438   44.94500743  47.49447106  50.04393469  52.59339832
  55.14286196  57.69232559  60.24178922  62.79125285  65.34071648
  67.89018011  70.43964374  72.98910737  75.538571    78.08803463
  80.63749827  83.1869619   85.73642553  88.28588916  90.83535279
  93.38481642  95.93428005  98.48374368 101.03320731 103.58267095
 106.13213458]","[  5.98670459   8.28968526  10.60346906  12.92813217  15.2637515
  17.61040471  19.96817015  22.33712696  24.71735499  27.10893488
  29.51194804  31.92647665  34.35260369  36.79041291  39.23998892
  41.7014171   44.17478368  46.66017574  49.15768118  51.66738878
  54.18938818  56.72376991  59.27062539  61.83004692  64.40212775
  66.98696202  69.58464483  72.19527221  74.81894117  77.45574967
  80.10579667  82.76918212  85.44600697  88.13637321  90.84038385
  93.55814295  96.28975563  99.0353281  101.79496763 104.56878262
 107.35688256]","[-3.87933547e+00 -5.66852555e-02  3.70067333e+00  7.39274030e+00
  1.10195156e+01  1.45809994e+01  1.80771915e+01  2.15080919e+01
  2.48737008e+01  2.81740180e+01  3.14090436e+01  3.45787776e+01
  3.76832199e+01  4.07223707e+01  4.36962298e+01  4.66047972e+01
  4.94480731e+01  5.22260573e+01  5.49387499e+01  5.75861509e+01
  6.01682603e+01  6.26850780e+01  6.51366042e+01  6.75228386e+01
  6.98437815e+01  7.20994328e+01  7.42897924e+01  7.64148604e+01
  7.84746368e+01  8.04691215e+01  8.23983146e+01  8.42622162e+01
  8.60608260e+01  8.77941443e+01  8.94621709e+01  9.10649059e+01
  9.26023493e+01  9.40745011e+01  9.54813612e+01  9.68229297e+01
  9.80992066e+01]","[-4.36116892e+00  9.75449009e-02  4.30782106e+00  8.30646351e+00
  1.21220227e+01  1.57771728e+01  1.92902751e+01  2.26764449e+01
  2.59483009e+01  2.91165067e+01  3.21901695e+01  3.51771403e+01
  3.80842437e+01  4.09174562e+01  4.36820465e+01  4.63826875e+01
  4.90235464e+01  5.16083581e+01  5.41404854e+01  5.66229687e+01
  5.90585680e+01  6.14497972e+01  6.37989544e+01  6.61081463e+01
  6.83793101e+01  7.06142321e+01  7.28145632e+01  7.49818333e+01
  7.71174631e+01  7.92227746e+01  8.12990006e+01  8.33472931e+01
  8.53687298e+01  8.73643215e+01  8.93350171e+01  9.12817092e+01
  9.32052384e+01  9.51063976e+01  9.69859355e+01  9.88445601e+01
  1.00682942e+02]",para,"[40.0, 90.0]","[10.5, 21.0]","[40.722370652305145, 89.46217092391092]"
sse,1311.719243417405,1429.1356461372495,1031.8400957883123,1085.963960162147,para,"[40.0, 90.0]","[10.5, 21.0]","[40.722370652305145, 89.46217092391092]"
params,[-16.24211971   5.09892726   0.        ],[   -978.20278728 -210791.07114324    -218.17732346],[-36.81103561   8.75525803  -0.13058325],[-80.14889911  38.67130748   0.48535038],para,"[40.0, 90.0]","[10.5, 21.0]","[40.722370652305145, 89.46217092391092]"
stim_val,"[11.0, 21.0]","[11.0, 21.0]","[10.5, 21.0]","[10.5, 21.0]",para,"[40.0, 90.0]","[10.5, 21.0]","[40.722370652305145, 89.46217092391092]"
fitted_val,"[39.846080169006186, 90.83535279027066]","[39.23998891801398, 90.84038384950031]","[40.722370652305145, 89.46217092391092]","[40.917456242067075, 89.33501712726287]",para,"[40.0, 90.0]","[10.5, 21.0]","[40.722370652305145, 89.46217092391092]"
