,series,trial,intensity,rating,fired,tolerance,threshold
0,0,0,10,4,1,60,10
1,0,1,20,10,1,60,10
2,0,2,30,16,1,60,10
3,0,3,40,21,1,60,10
4,0,4,50,21,1,60,10
5,0,5,60,38,1,60,10
6,1,0,10,0,1,60,10
7,1,1,20,1,1,60,10
8,1,2,30,2,1,60,10
9,1,3,40,14,1,60,10
10,1,4,50,15,1,60,10
11,1,5,60,19,1,60,10
12,1,6,70,24,1,60,10
13,2,0,10,2,1,60,10
14,2,1,20,3,1,60,10
15,2,2,30,2,1,60,10
16,2,3,40,9,1,60,10
17,2,4,50,13,1,60,10
18,2,5,60,19,1,60,10
