,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[-1.51298871  1.66327421  4.83953714  8.01580007 11.192063   14.36832592
 17.54458885 20.72085178 23.8971147  27.07337763 30.24964056 33.42590349
 36.60216641 39.77842934 42.95469227 46.13095519 49.30721812 52.48348105
 55.65974398 58.8360069  62.01226983 65.18853276 68.36479569 71.54105861
 74.71732154 77.89358447 81.06984739 84.24611032 87.42237325 90.59863618
 93.7748991 ]","[  3.96641069   6.11726116   8.31799115  10.5703561   12.87619484
  15.23743453  17.65609607  20.13429988  22.67427205  25.27835106
  27.94899494  30.68878901  33.50045422  36.38685616  39.35101485
  42.39611522  45.52551853  48.7427748   52.0516362   55.45607163
  58.96028266  62.56872079  66.28610631  70.11744892  74.06807026
  78.14362855  82.35014562  86.69403665  91.18214275  95.82176696
 100.62071388]","[  5.23715814   7.00430588   8.86863397  10.8301424   12.88883117
  15.04470029  17.29774975  19.64797956  22.0953897   24.6399802
  27.28175103  30.02070221  32.85683373  35.7901456   38.82063781
  41.94831036  45.17316326  48.4951965   51.91441008  55.43080401
  59.04437828  62.7551329   66.56306785  70.46818316  74.4704788
  78.56995479  82.76661113  87.0604478   91.45146482  95.93966219
 100.52503989]","[  5.79279965   7.26326932   8.90499941  10.70433973  12.65062613
  14.7352183   16.9509245   19.291633    21.75206344  24.32759191
  27.01412385  29.80799904  32.70591907  35.7048907   38.80218103
  41.99528139  45.2818779   48.65982722  52.12713635  55.68194562
  59.32251428  63.04720822  66.85448935  70.74290646  74.71108723
  78.75773125  82.88160388  87.08153081  91.35639327  95.70512368
 100.12670188]",expo,"[40.0, 90.0]","[9.0, 16.0]","[38.80218103367334, 91.35639326526532]"
sse,851.9201817104439,673.6594548413541,658.2070330583741,655.0327819933466,expo,"[40.0, 90.0]","[9.0, 16.0]","[38.80218103367334, 91.35639326526532]"
params,[-14.21804042   6.35252585   0.        ],[ -183.6777509  -8279.03341636   -46.120922  ],[-0.85962939  2.65967239  0.19436069],[2.22925326 1.21854031 1.54815973],expo,"[40.0, 90.0]","[9.0, 16.0]","[38.80218103367334, 91.35639326526532]"
stim_val,"[8.5, 16.5]","[9.0, 16.0]","[9.0, 16.0]","[9.0, 16.0]",expo,"[40.0, 90.0]","[9.0, 16.0]","[38.80218103367334, 91.35639326526532]"
fitted_val,"[39.778429340557956, 90.59863617604866]","[39.35101485388526, 91.18214274655057]","[38.820637807178684, 91.45146482225934]","[38.80218103367334, 91.35639326526532]",expo,"[40.0, 90.0]","[9.0, 16.0]","[38.80218103367334, 91.35639326526532]"
