,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[-14.78114963  -6.54265731   1.69583502   9.93432735  18.17281967
  26.411312    34.64980433  42.88829665  51.12678898  59.36528131
  67.60377363  75.84226596  84.08075829  92.31925061 100.55774294]","[-17.39762139  -8.17453506   0.89077241   9.80231535  18.56397307
  27.17949546  35.65250837  43.98651865  52.18491907  60.25099284
  68.18791806  75.99877185  83.68653435  91.25409251  98.7042437 ]","[-10.52425712  -3.76396563   3.2063976   10.38683256  17.77733927
  25.37791771  33.1885679   41.20928982  49.44008348  57.88094889
  66.53188603  75.39289491  84.46397553  93.74512789 103.23635199]","[ -9.51530522  -3.29159291   3.32793658  10.2958479   17.57659224
  25.14236738  32.97073286  41.04313056  49.3439138   57.85968156
  66.57880532  75.4910829   84.58747871  93.85992486 103.30116606]",expo,"[40.0, 90.0]","[5.5, 8.5]","[41.043130561488965, 93.85992486391001]"
sse,1446.3207138104826,1500.4281390447818,1415.7997198786206,1404.6125492451743,expo,"[40.0, 90.0]","[5.5, 8.5]","[41.043130561488965, 93.85992486391001]"
params,[-47.73511894  16.47698465   0.        ],[ 1.05166471e+03 -6.14238104e+04  5.54557803e+01],[-35.46470567  11.62993732   0.42014348],[-27.90181565   7.43350046   1.30653405],expo,"[40.0, 90.0]","[5.5, 8.5]","[41.043130561488965, 93.85992486391001]"
stim_val,"[5.5, 8.5]","[5.5, 8.5]","[5.5, 8.5]","[5.5, 8.5]",expo,"[40.0, 90.0]","[5.5, 8.5]","[41.043130561488965, 93.85992486391001]"
fitted_val,"[42.88829665349682, 92.3192506146279]","[43.98651865231545, 91.25409251372491]","[41.209289820819905, 93.74512789331467]","[41.043130561488965, 93.85992486391001]",expo,"[40.0, 90.0]","[5.5, 8.5]","[41.043130561488965, 93.85992486391001]"
