,series,trial,intensity,rating,fired,tolerance,threshold
0,0,0,10,16,1,70,10
1,0,1,20,25,1,70,10
2,0,2,30,46,1,70,10
3,0,3,40,57,1,70,10
4,0,4,50,66,1,70,10
5,0,5,60,78,1,70,10
6,1,0,10,10,1,70,10
7,1,1,20,25,1,70,10
8,1,2,30,38,1,70,10
9,1,3,40,52,1,70,10
10,1,4,50,52,1,70,10
11,1,5,60,65,1,70,10
12,1,6,70,69,1,70,10
13,2,0,10,5,1,70,10
14,2,1,20,18,1,70,10
15,2,2,30,24,1,70,10
16,2,3,40,25,1,70,10
17,2,4,50,46,1,70,10
18,2,5,60,65,1,70,10
19,2,6,70,71,1,70,10
