,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[  9.63680401  13.18867588  16.74054775  20.29241963  23.8442915
  27.39616337  30.94803524  34.49990711  38.05177899  41.60365086
  45.15552273  48.7073946   52.25926648  55.81113835  59.36301022
  62.91488209  66.46675396  70.01862584  73.57049771  77.12236958
  80.67424145  84.22611333  87.7779852   91.32985707  94.88172894
  98.43360081 101.98547269]","[ 11.19669508  14.41049455  17.64819204  20.91005512  24.19635535
  27.50736838  30.84337402  34.20465632  37.59150366  41.0042088
  44.44306902  47.90838614  51.40046667  54.91962185  58.46616779
  62.04042552  65.64272111  69.27338577  72.93275595  76.62117343
  80.33898546  84.08654482  87.86420997  91.67234516  95.51132052
  99.38151223 103.28330257]","[ 6.51936311 10.82061976 15.06192562 19.2432807  23.364685   27.42613851
 31.42764124 35.36919319 39.25079435 43.07244473 46.83414432 50.53589313
 54.17769116 57.7595384  61.28143486 64.74338053 68.14537543 71.48741953
 74.76951286 77.9916554  81.15384716 84.25608813 87.29837832 90.28071772
 93.20310634 96.06554418 98.86803124]","[ 5.34002272 10.43095722 15.15933149 19.63519058 23.91959079 28.05106066
 32.05597219 35.95342438 39.75783639 43.48044813 47.13024648 50.71456696
 54.23950065 57.71017898 61.13097873 64.50567308 67.83754543 71.12947658
 74.38401263 77.60341863 80.78972146 83.94474453 87.07013618 90.16739301
 93.23787941 96.2828438  99.30343243]",expo,"[40.0, 90.0]","[5.0, 12.5]","[39.75783639466087, 90.16739301442458]"
sse,656.7394111203375,703.874138447866,614.8755725747416,608.9990224739314,expo,"[40.0, 90.0]","[5.0, 12.5]","[39.75783639466087, 90.16739301442458]"
params,[2.53306026 7.10374374 0.        ],[   -856.39853486 -117541.52197113    -136.47967752],[-2.26300254  8.90226721 -0.11990157],[-8.28358939 13.62361211  0.78304307],expo,"[40.0, 90.0]","[5.0, 12.5]","[39.75783639466087, 90.16739301442458]"
stim_val,"[5.5, 12.5]","[5.5, 12.5]","[5.0, 12.5]","[5.0, 12.5]",expo,"[40.0, 90.0]","[5.0, 12.5]","[39.75783639466087, 90.16739301442458]"
fitted_val,"[41.60365085907953, 91.32985707048213]","[41.004208804264294, 91.67234515789573]","[39.2507943479164, 90.28071772280522]","[39.75783639466087, 90.16739301442458]",expo,"[40.0, 90.0]","[5.0, 12.5]","[39.75783639466087, 90.16739301442458]"
