series.thisRepN,series.thisTrialN,series.thisN,series.thisIndex,Ramp.thisRepN,Ramp.thisTrialN,Ramp.thisN,Ramp.thisIndex,wait1_dur,intensity,text_7.started,text_12.started,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,text_4.stopped,main_text.started,confirm_text.started,rating,ratingScale.response,ratingScale.rt,text_2.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,participant,debug,fail_ma,max_ma,nramps,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,2.1,10,20.77510829998937,20.839068100001896,20.839068100001896,p,4.284270799995284,25.131264399999054,27.235816100001102,27.235816100001102,28.256774299996323,32.13716630000272,32.13716630000272,0,0,3.881,32.13716630000272,32.13716630000272,y,2.0898084999935236,sub-017,0,750,700,3,2023-05-31_10h16.04.535,painuncertainty_calibration,2022.2.5,143.10184702014945,
0,0,0,0,1,0,1,0,2.3,20,34.26051659999939,34.34072809999634,34.34072809999634,p,0.5666146000003209,34.91718219999166,37.223017600001185,37.223017600001185,38.238646300000255,41.33921229999396,41.33921229999396,0,0,3.101,41.33921229999396,41.33921229999396,y,1.855810900000506,sub-017,0,750,700,3,2023-05-31_10h16.04.535,painuncertainty_calibration,2022.2.5,143.10184702014945,
0,0,0,0,2,0,2,0,2.0,30,43.23852069998975,43.30734709999524,43.30734709999524,p,0.704687700010254,44.022882799996296,46.02276809999603,46.02276809999603,47.03806310000073,51.93824419999146,51.93824419999146,0,0,4.901,51.93824419999146,51.93824419999146,y,3.912930399994366,sub-017,0,750,700,3,2023-05-31_10h16.04.535,painuncertainty_calibration,2022.2.5,143.10184702014945,
0,0,0,0,3,0,3,0,2.2,40,55.8954029000015,55.9689054999908,55.9689054999908,p,0.5865292000089539,56.56607200000144,58.76786799999536,58.76786799999536,59.78518179999082,62.66826880000008,62.66826880000008,0,0,2.885,62.66826880000008,62.66826880000008,y,2.0071251000044867,sub-017,0,750,700,3,2023-05-31_10h16.04.535,painuncertainty_calibration,2022.2.5,143.10184702014945,
0,0,0,0,4,0,4,0,2.0,50,64.71569899999304,64.7892157999886,64.7892157999886,p,0.8462540000036824,65.64339509999263,67.64355549999163,67.64355549999163,68.65932589999284,71.26837720000185,71.26837720000185,0,0,2.61,71.26837720000185,71.26837720000185,y,1.8304687999916496,sub-017,0,750,700,3,2023-05-31_10h16.04.535,painuncertainty_calibration,2022.2.5,143.10184702014945,
0,0,0,0,5,0,5,0,2.2,60,73.13520509999944,73.21351889999642,73.21351889999642,p,0.5336661999899661,73.75585760000104,75.95705610000005,75.95705610000005,76.97456000000238,89.07463190000271,89.07463190000271,0,0,12.101,89.07463190000271,89.07463190000271,y,3.90566819999367,sub-017,0,750,700,3,2023-05-31_10h16.04.535,painuncertainty_calibration,2022.2.5,143.10184702014945,
,,,,,,,,2.5,70,93.01113359999727,93.09099309999146,93.09099309999146,p,1.1998015999997733,94.29949740000302,96.79983720000018,96.79983720000018,97.81790779999574,,,,,,,,,,,,,,,,,,,
