,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[-7.53463641 -3.05228602  1.43006437  5.91241476 10.39476515 14.87711554
 19.35946594 23.84181633 28.32416672 32.80651711 37.2888675  41.7712179
 46.25356829 50.73591868 55.21826907 59.70061946 64.18296985 68.66532025
 73.14767064]","[-14.95839274  -8.61938813  -2.52302649   3.3443623    8.99544041
  14.44195329  19.69481115  24.76416193  29.65945669  34.38950844
  38.9625451   43.38625724  47.66784128  51.81403851  55.83117051
  59.72517137  63.50161685  67.16575109  70.72251088]","[-16.972924   -10.31006802  -3.86729262   2.35540219   8.35801642
  14.14055008  19.70300315  25.04537564  30.16766755  35.06987888
  39.75200962  44.21405979  48.45602938  52.47791838  56.2797268
  59.86145464  63.22310191  66.36466859  69.28615468]","[-14.97031977  -8.30097267  -2.09216747   3.75809748   9.31798432
  14.63586334  19.74761349  24.68076932  29.45704005  34.09392205
  38.60577577  43.00457033  47.30041365  51.50193949  55.61659594
  59.65086475  63.61043067  67.50031416  71.32497682]",para,"[40.0, 90.0]","[7.0, 11.0]","[39.75200962362431, 69.28615468452259]"
sse,4833.435086544204,4794.814611804542,4774.25685558361,4809.983741965069,para,"[40.0, 90.0]","[7.0, 11.0]","[39.75200962362431, 69.28615468452259]"
params,[-25.46403798   8.96470078   0.        ],[  309.91334474 -8162.34477667    23.12482261],[-45.82515371  15.30643718  -0.44016116],[-58.04877168  27.54701471   0.64507042],para,"[40.0, 90.0]","[7.0, 11.0]","[39.75200962362431, 69.28615468452259]"
stim_val,"[7.5, 11.0]","[7.0, 11.0]","[7.0, 11.0]","[7.0, 11.0]",para,"[40.0, 90.0]","[7.0, 11.0]","[39.75200962362431, 69.28615468452259]"
fitted_val,"[41.77121789515858, 73.14767063709488]","[38.962545095168025, 70.72251087857106]","[39.75200962362431, 69.28615468452259]","[38.60577577018072, 71.3249768199166]",para,"[40.0, 90.0]","[7.0, 11.0]","[39.75200962362431, 69.28615468452259]"
