,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[ 12.94973263  15.31846675  17.68720087  20.05593499  22.42466911
  24.79340323  27.16213735  29.53087146  31.89960558  34.2683397
  36.63707382  39.00580794  41.37454206  43.74327617  46.11201029
  48.48074441  50.84947853  53.21821265  55.58694677  57.95568088
  60.324415    62.69314912  65.06188324  67.43061736  69.79935148
  72.16808559  74.53681971  76.90555383  79.27428795  81.64302207
  84.01175619  86.3804903   88.74922442  91.11795854  93.48669266
  95.85542678  98.2241609  100.59289501 102.96162913 105.33036325
 107.69909737 110.06783149 112.43656561 114.80529972 117.17403384]","[-33.96292896 -23.1658397  -13.51629353  -4.84057601   3.00164917
  10.12498946  16.62396141  22.57720825  28.05069792  33.10017776
  37.77308016  42.11001703  46.14596324  49.91120181  53.43208519
  56.7316529   59.83013627  62.74537365  65.49315407  68.08750328
  70.54092322  72.8645935   75.06854174  77.16178818  79.15246912
  81.0479426   82.85487926  84.57934083  86.22684799  87.80243948
  89.31072353  90.75592288  92.14191429  93.47226322  94.75025451
  95.9789194   97.1610596   98.29926856  99.39595049 100.45333733
 101.47350387 102.45838137 103.40976974 104.32934855 105.21868687]","[-20.65866153 -14.41222026  -8.33289384  -2.42068226   3.32441446
   8.90239634  14.31326338  19.55701556  24.6336529   29.5431754
  34.28558304  38.86087584  43.26905379  47.5101169   51.58406516
  55.49089857  59.23061714  62.80322085  66.20870972  69.44708375
  72.51834293  75.42248726  78.15951674  80.72943138  83.13223117
  85.36791611  87.4364862   89.33794145  91.07228186  92.63950741
  94.03961812  95.27261398  96.33849499  97.23726116  97.96891248
  98.53344896  98.93087058  99.16117736  99.2243693   99.12044638
  98.84940862  98.41125602  97.80598856  97.03360626  96.09410911]","[-15.01423883  -8.01849169  -1.62137689   4.27226077   9.73649955
  14.83014614  19.60066931  24.08694249  28.32120365  32.33048625
  36.1376838   39.7623553   43.22134371  46.52925724  49.6988485
  52.74131643  55.66654917  58.48332122  61.19945486  63.82195329
  66.35711128  68.81060777  71.18758372  73.49270812  75.7302341
  77.90404699  80.01770555  82.07447765  84.0773712   86.029161
  87.93241229  89.78950133  91.60263359  93.37385972  95.10508973
  96.79810561  98.4545725  100.07604872 101.66399475 103.21978122
 104.74469616 106.23995155 107.70668914 109.14598582 110.55885845]",para,"[40.0, 90.0]","[10.5, 18.5]","[38.8608758421165, 89.33794145317451]"
sse,2407.1191854509225,856.6085711157303,571.3680518442472,1154.5349277864962,para,"[40.0, 90.0]","[10.5, 18.5]","[38.8608758421165, 89.33794145317451]"
params,[-10.73760855   4.73746824   0.        ],[  158.41690441 -1617.69793816     3.40887483],[-92.31439079  16.00229432  -0.33422969],[-4.08547986e+03  3.95412947e+03  1.80168054e-02],para,"[40.0, 90.0]","[10.5, 18.5]","[38.8608758421165, 89.33794145317451]"
stim_val,"[10.5, 21.5]","[10.5, 20.0]","[10.5, 18.5]","[10.5, 20.5]",para,"[40.0, 90.0]","[10.5, 18.5]","[38.8608758421165, 89.33794145317451]"
fitted_val,"[39.0058079370623, 91.11795854118712]","[42.110017031960524, 89.31072352683663]","[38.8608758421165, 89.33794145317451]","[39.76235529888436, 89.78950133204035]",para,"[40.0, 90.0]","[10.5, 18.5]","[38.8608758421165, 89.33794145317451]"
