,series,trial,intensity,rating,fired,tolerance,threshold
0,0,0,10,4,1,40,20
1,0,1,20,26,1,40,20
2,0,2,30,48,1,40,20
3,0,3,40,63,1,40,20
4,0,4,50,57,1,40,20
5,1,0,10,0,1,40,20
6,1,1,20,13,1,40,20
7,1,2,30,34,1,40,20
8,1,3,40,55,1,40,20
9,2,0,10,0,1,40,20
10,2,1,20,6,1,40,20
11,2,2,30,27,1,40,20
12,2,3,40,53,1,40,20
