,series,trial,intensity,rating,fired,tolerance,threshold
0,0,0,10,21,1,50,10
1,0,1,20,51,1,50,10
2,0,2,30,98,1,50,10
3,0,3,40,100,1,50,10
4,1,0,10,8,1,50,10
5,1,1,20,79,1,50,10
6,1,2,30,96,1,50,10
7,1,3,40,100,1,50,10
8,2,0,10,3,1,50,10
9,2,1,20,41,1,50,10
10,2,2,30,82,1,50,10
11,2,3,40,96,1,50,10
12,2,4,50,100,1,50,10
