,series,trial,intensity,rating,fired,tolerance,threshold
0,0,0,10,12,1,40,10
1,0,1,20,33,1,40,10
2,0,2,30,53,1,40,10
3,1,0,10,11,1,40,10
4,1,1,20,36,1,40,10
5,1,2,30,45,1,40,10
6,2,0,10,11,1,40,10
7,2,1,20,24,1,40,10
8,2,2,30,34,1,40,10
9,2,3,40,42,1,40,10
