,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[20.43876783 31.78752841 43.13628899 54.48504957 65.83381015 77.18257073
 88.53133131]","[18.32935378 31.67272132 44.12324617 55.76764119 66.68174263 76.9321636
 86.57765488]","[18.07033982 31.55338164 44.18270882 55.95832134 66.88021923 76.94840247
 86.16287106]","[19.11767188 31.77544315 43.7271321  55.17981013 66.24991037 77.01166462
 87.51631141]",para,"[40.0, 90.0]","[2.0, 4.0]","[44.18270881519691, 86.16287106113887]"
sse,4179.190802463995,4160.190466820199,4154.384417396133,4171.445316248027,para,"[40.0, 90.0]","[2.0, 4.0]","[44.18270881519691, 86.16287106113887]"
params,[-2.25875333 22.69752116  0.        ],[  403.81426508 -5375.51519553    12.9448135 ],[-11.45688775  31.23465686  -1.70742929],[-12.45867861  31.57635049   0.8313614 ],para,"[40.0, 90.0]","[2.0, 4.0]","[44.18270881519691, 86.16287106113887]"
stim_val,"[2.0, 4.0]","[2.0, 4.0]","[2.0, 4.0]","[2.0, 4.0]",para,"[40.0, 90.0]","[2.0, 4.0]","[44.18270881519691, 86.16287106113887]"
fitted_val,"[43.13628899007599, 88.53133131127998]","[44.12324617080583, 86.57765487686822]","[44.18270881519691, 86.16287106113887]","[43.72713209819286, 87.51631140777744]",para,"[40.0, 90.0]","[2.0, 4.0]","[44.18270881519691, 86.16287106113887]"
