,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[ 3.15016626  8.08586207 13.02155788 17.95725369 22.8929495  27.82864532
 32.76434113 37.70003694 42.63573275 47.57142856 52.50712437 57.44282018
 62.378516   67.31421181 72.24990762 77.18560343 82.12129924 87.05699505
 91.99269087]","[ 4.81647777  9.23203499 13.7017276  18.2265573  22.80755066 27.44575989
 32.14226366 36.89816791 41.71460674 46.59274331 51.53377077 56.53891322
 61.60942676 66.74660051 71.95175769 77.22625679 82.57149275 87.98889816
 93.47994457]","[ 1.84733176  7.22493055 12.55054076 17.82416239 23.04579543 28.2154399
 33.33309579 38.3987631  43.41244183 48.37413197 53.28383354 58.14154653
 62.94727094 67.70100676 72.40275401 77.05251268 81.65028277 86.19606427
 90.6898572 ]","[ 1.77728711  7.32728763 12.71965285 17.99775409 23.18654883 28.3022347
 33.35615614 38.35669041 43.31026993 48.22198438 53.09595819 57.9355991
 62.74376843 67.52290154 72.27509548 77.00217422 81.70573822 86.38720269
 91.04782772]",para,"[40.0, 90.0]","[4.5, 10.0]","[38.3987630984347, 90.68985720025759]"
sse,1109.6409141376762,1137.5316788600983,1102.369822163689,1103.8938106033247,para,"[40.0, 90.0]","[4.5, 10.0]","[38.3987630984347, 90.68985720025759]"
params,[-6.72122537  9.87139162  0.        ],[  -719.90962699 -59837.06812219    -83.56507904],[-9.06383155 11.01514048 -0.10397716],[-10.57403008  12.35131719   0.91527386],para,"[40.0, 90.0]","[4.5, 10.0]","[38.3987630984347, 90.68985720025759]"
stim_val,"[4.5, 10.0]","[5.0, 9.5]","[4.5, 10.0]","[4.5, 10.0]",para,"[40.0, 90.0]","[4.5, 10.0]","[38.3987630984347, 90.68985720025759]"
fitted_val,"[37.7000369383715, 91.99269086603327]","[41.7146067398985, 87.98889816332769]","[38.3987630984347, 90.68985720025759]","[38.35669041369569, 91.04782771616269]",para,"[40.0, 90.0]","[4.5, 10.0]","[38.3987630984347, 90.68985720025759]"
