,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[ -9.43460265  -3.85980618   1.7149903    7.28978677  12.86458324
  18.43937972  24.01417619  29.58897266  35.16376914  40.73856561
  46.31336208  51.88815856  57.46295503  63.03775151  68.61254798
  74.18734445  79.76214093  85.3369374   90.91173387  96.48653035
 102.06132682]","[-11.13563974  -4.96782298   1.12900401   7.15605983  13.11453534
  19.00559445  24.8303749   30.58998894  36.28552409  41.91804382
  47.48858816  52.99817442  58.44779772  63.83843169  69.17102894
  74.44652173  79.66582242  84.82982405  89.93940085  94.99540869
  99.99868563]","[ -6.21794015  -1.6370472    3.04846662   7.83860133  12.73335691
  17.73273337  22.83673071  28.04534893  33.35858803  38.77644801
  44.29892887  49.92603061  55.65775322  61.49409672  67.43506109
  73.48064635  79.63085248  85.88567949  92.24512738  98.70919615
 105.2778858 ]","[ -4.38848185  -0.71218322   3.32628397   7.6573736   12.23690429
  17.03392291  22.02534953  27.19321081  32.52305366  38.00296483
  43.62292974  49.37439415  55.24995352  61.24312621  67.34818381
  73.56002145  79.87405682  86.28615033  92.79254109  99.38979482
 106.07476125]",expo,"[40.0, 90.0]","[5.5, 10.0]","[38.00296482649586, 92.79254108645918]"
sse,4688.478262303746,4764.154256499118,4644.193451925737,4573.057261700574,expo,"[40.0, 90.0]","[5.5, 10.0]","[38.00296482649586, 92.79254108645918]"
params,[-20.5841956   11.14959295   0.        ],[ 1.05445563e+03 -9.15163685e+04  8.48831816e+01],[-15.0658634    8.63868149   0.20924176],[-9.80690752  5.41842567  1.27727191],expo,"[40.0, 90.0]","[5.5, 10.0]","[38.00296482649586, 92.79254108645918]"
stim_val,"[5.5, 10.0]","[5.5, 10.0]","[5.5, 10.0]","[5.5, 10.0]",expo,"[40.0, 90.0]","[5.5, 10.0]","[38.00296482649586, 92.79254108645918]"
fitted_val,"[40.73856561085719, 90.91173387355474]","[41.91804381857639, 89.93940084661688]","[38.77644801061046, 92.24512738367008]","[38.00296482649586, 92.79254108645918]",expo,"[40.0, 90.0]","[5.5, 10.0]","[38.00296482649586, 92.79254108645918]"
