,series,trial,intensity,rating,fired,tolerance,threshold
0,0,0,10,6,1,60,10
1,0,1,20,26,1,60,10
2,0,2,30,41,1,60,10
3,0,3,40,48,1,60,10
4,1,0,10,6,1,60,10
5,1,1,20,11,1,60,10
6,1,2,30,22,1,60,10
7,1,3,40,37,1,60,10
8,1,4,50,35,1,60,10
9,1,5,60,38,1,60,10
10,2,0,10,1,1,60,10
11,2,1,20,7,1,60,10
12,2,2,30,9,1,60,10
13,2,3,40,10,1,60,10
14,2,4,50,17,1,60,10
15,2,5,60,29,1,60,10
