,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[-18.43981741  -9.40736515  -0.37491289   8.65753937  17.68999163
  26.72244389  35.75489615  44.78734841  53.81980067  62.85225293
  71.88470519]","[-19.16536354  -9.54026959  -0.07206254   9.24306245  18.40878815
  27.42868014  36.30619144  45.04466691  53.64734746  62.11737403
  70.45779145]","[18.13596552  9.34218827  4.21456956  2.7531094   4.95780777 10.82866469
 20.36568015 33.56885415 50.43818669 70.97367777 95.17532739]","[  5.39673326   5.51555986   5.91751608   6.9266713    9.0393169
  12.95393579  19.59947116  30.16226291  46.11189727  69.22614441
 101.61511393]",expo,"[40.0, 90.0]","[5.0, 6.0]","[46.111897269584915, 101.61511393445997]"
sse,4344.922786376249,4507.82807154361,2276.8729897574794,2098.292774663907,expo,"[40.0, 90.0]","[5.0, 6.0]","[46.111897269584915, 101.61511393445997]"
params,[-36.50472194  18.06490452   0.        ],[ 1.15221877e+03 -7.06936527e+04  5.93505297e+01],[ 46.72199563 -35.9183472    7.33231708],[5.37612607 0.02060719 4.71544871],expo,"[40.0, 90.0]","[5.0, 6.0]","[46.111897269584915, 101.61511393445997]"
stim_val,"[4.0, 6.0]","[4.0, 6.0]","[4.5, 6.0]","[5.0, 6.0]",expo,"[40.0, 90.0]","[5.0, 6.0]","[46.111897269584915, 101.61511393445997]"
fitted_val,"[35.75489614934109, 71.88470519202161]","[36.30619143685658, 70.45779144873609]","[33.568854147258136, 95.17532738782057]","[46.111897269584915, 101.61511393445997]",expo,"[40.0, 90.0]","[5.0, 6.0]","[46.111897269584915, 101.61511393445997]"
