,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[ -8.65053179  -0.63711041   7.37631096  15.38973234  23.40315372
  31.4165751   39.42999647  47.44341785  55.45683923  63.47026061
  71.48368199  79.49710336  87.51052474  95.52394612 103.5373675 ]","[ -5.53773177   1.48981214   8.63847814  15.91142482  23.31192155
  30.8433534   38.50922629  46.31317242  54.25895605  62.3504795
  70.59178957  78.98708429  87.54072006  96.25721914 105.14127767]","[ -9.06668678  -0.91365963   7.22001688  15.33434276  23.42931799
  31.50494259  39.56121655  47.59813987  55.61571255  63.61393459
  71.59280599  79.55232676  87.49249689  95.41331637 103.31478522]","[-7.71638576e+00 -4.50393074e-02  7.68913904e+00  1.54802843e+01
  2.33235670e+01  3.12149386e+01  3.91509540e+01  4.71286453e+01
  5.51454271e+01  6.31990271e+01  7.12874315e+01  7.94088428e+01
  8.75616465e+01  9.57443839e+01  1.03955731e+02]",expo,"[40.0, 90.0]","[7.0, 10.0]","[39.15095404968838, 87.56164646720124]"
sse,938.7583949104372,959.0225462909107,938.540448773421,937.6381239189709,expo,"[40.0, 90.0]","[7.0, 10.0]","[39.15095404968838, 87.56164646720124]"
params,[-72.75790282  16.02684276   0.        ],[  -828.04616553 -48544.72246582    -63.02033398],[-7.49875270e+01  1.66350152e+01 -3.87012771e-02],[-64.64640781  12.8578875    1.07326801],expo,"[40.0, 90.0]","[7.0, 10.0]","[39.15095404968838, 87.56164646720124]"
stim_val,"[7.0, 10.0]","[7.0, 10.0]","[7.0, 10.0]","[7.0, 10.0]",expo,"[40.0, 90.0]","[7.0, 10.0]","[39.15095404968838, 87.56164646720124]"
fitted_val,"[39.42999647422042, 87.51052474116418]","[38.50922628700209, 87.54072005673459]","[39.56121654540602, 87.49249688502417]","[39.15095404968838, 87.56164646720124]",expo,"[40.0, 90.0]","[7.0, 10.0]","[39.15095404968838, 87.56164646720124]"
