,series,trial,intensity,rating,fired,tolerance,threshold
0,0,0,10,3,1,60,10
1,0,1,20,9,1,60,10
2,0,2,30,16,1,60,10
3,0,3,40,19,1,60,10
4,0,4,50,22,1,60,10
5,0,5,60,26,1,60,10
6,0,6,70,42,1,60,10
7,1,0,10,8,1,60,10
8,1,1,20,11,1,60,10
9,1,2,30,14,1,60,10
10,1,3,40,21,1,60,10
11,1,4,50,24,1,60,10
12,1,5,60,25,1,60,10
13,2,0,10,5,1,60,10
14,2,1,20,6,1,60,10
15,2,2,30,11,1,60,10
16,2,3,40,14,1,60,10
17,2,4,50,16,1,60,10
18,2,5,60,18,1,60,10
