,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[-19.97998459  -7.77436499   4.43125461  16.63687421  28.84249381
  41.04811341  53.25373301  65.45935261  77.66497221  89.87059181
 102.07621141]","[-23.43485398  -9.75339677   3.61517743  16.68148033  29.45564911
  41.9473727   54.16591623  66.12014399  77.81854086  89.26923241
 100.48000369]","[ -1.55123306   3.61370297  10.08426633  17.86045701  26.942275
  37.32972032  49.02279295  62.02149291  76.32582018  91.93577478
 108.85135669]","[ -3.36869373   2.42973423   9.4436213   17.66146997  27.0736606
  37.67193121  49.44904678  62.3985759   76.51473299  91.79226254
 108.22635184]",para,"[40.0, 90.0]","[4.5, 6.5]","[37.329720317809674, 91.93577477756466]"
sse,1267.9579658121638,1351.7865123511874,1088.2440785687095,1088.28755470523,para,"[40.0, 90.0]","[4.5, 6.5]","[37.329720317809674, 91.93577477756466]"
params,[-68.80246299  24.4112392    0.        ],[ 1.15938377e+03 -5.05383741e+04  4.07270701e+01],[-9.15470401 -1.4207738   2.61125464],[-14.01707664   2.75945544   1.94817886],para,"[40.0, 90.0]","[4.5, 6.5]","[37.329720317809674, 91.93577477756466]"
stim_val,"[4.5, 6.5]","[4.5, 6.5]","[4.5, 6.5]","[4.5, 6.5]",para,"[40.0, 90.0]","[4.5, 6.5]","[37.329720317809674, 91.93577477756466]"
fitted_val,"[41.04811340885743, 89.87059180648761]","[41.94737269635539, 89.26923241218174]","[37.329720317809674, 91.93577477756466]","[37.671931213087674, 91.79226253735955]",para,"[40.0, 90.0]","[4.5, 6.5]","[37.329720317809674, 91.93577477756466]"
